_id,title,language,format,screening_count
7159,Skóra.,english,IMAX,85
7784,Słowacki.,polish,2D,85
1683,Słownik okno.,english,3D,85
1961,Słuchać wieczór.,spanish,2D,85
3026,Sobota rząd.,polish,IMAX,85
3601,Sok lista.,english,2D,85
1524,Spokój.,german,IMAX,85
9123,Spór.,spanish,3D,85
7042,Sprawiać.,spanish,3D,85
79,Sprzedaż spowodować.,german,IMAX,85
266,Stać Się przejaw.,german,IMAX,85
7491,Stały obóz.,spanish,3D,85
6493,Sukces wyłącznie.,german,3D,85
2569,Swój pokarm.,spanish,3D,85
7649,Szkolny wokół.,german,2D,85
7201,Szukać.,english,2D,85
4901,Śpiewać.,polish,3D,85
5938,Środek świadczyć.,polish,2D,85
4799,Tablica móc.,spanish,IMAX,85
8564,Tam but.,english,3D,85
5876,Teatr sobie.,spanish,IMAX,85
5941,Temat.,polish,2D,85
6829,Termin dom.,polish,3D,85
144,Tradycja 40.,english,2D,85
4136,Trwały.,english,2D,85
6518,Uciec ciasto.,polish,IMAX,85
5939,Ukraina.,english,2D,85
7966,Urodzić Się iść.,spanish,IMAX,85
9914,W autobus.,spanish,2D,85
5462,Wakacje.,spanish,3D,85
1726,Warzywo.,english,IMAX,85
3549,Wejść tekst.,german,2D,85
4365,Więcej.,english,IMAX,85
7915,Większość.,polish,2D,85
7699,Większy traktować.,polish,3D,85
4597,Właściwy.,polish,3D,85
9306,Wojna nazywać.,german,3D,85
5130,Wszelki.,polish,2D,85
8474,Wycieczka.,polish,IMAX,85
5356,Wydać miecz.,spanish,IMAX,85
6923,Wyglądać Ameryka.,spanish,2D,85
5210,Wynosić Rzym.,polish,2D,85
2252,Zainteresowanie religijny.,spanish,3D,85
7241,Zgodny korzeń.,polish,IMAX,85
622,Znaczenie byk.,spanish,IMAX,85
2481,Znajdować Się u.,polish,3D,85
7539,Znak milion.,german,3D,85
8523,Zrobić pan.,german,IMAX,85
7129,Zupa ciężar.,spanish,3D,85
8832,Związek.,english,3D,85
7046,Że.,german,IMAX,85
6962,Żeby.,polish,IMAX,85
8756,2.,polish,2D,84
644,3 rosyjski.,polish,IMAX,84
3148,900 posługiwać się.,polish,2D,84
6550,A.,polish,2D,84
6278,Administracyjny powietrze.,spanish,2D,84
2703,Ale.,german,3D,84
7604,Armia określenie.,polish,2D,84
35,Artysta.,english,IMAX,84
5100,Badać deszcz.,spanish,2D,84
3487,Bar.,german,IMAX,84
8864,Biblioteka wynosić.,spanish,3D,84
2415,Bliski.,english,3D,84
5722,Brudny.,polish,3D,84
621,By.,english,2D,84
7585,Cesarz.,english,3D,84
5823,Chodzić serce.,polish,3D,84
718,Ci.,polish,IMAX,84
1080,Ciało morze.,spanish,3D,84
5169,Ciężki prowincja.,german,2D,84
3810,Co.,polish,3D,84
6813,Czapka.,polish,3D,84
9349,Czasem.,english,2D,84
2658,Czekolada akcja.,spanish,2D,84
832,Czerwony.,german,3D,84
5211,Czoło i.,spanish,IMAX,84
9105,Czyn uznawać.,polish,2D,84
4068,Czynność decyzja.,german,2D,84
973,Daleki.,german,2D,84
1385,Dania.,english,3D,84
7311,Danie.,english,2D,84
1057,Dawno.,german,3D,84
6380,Dlaczego.,spanish,2D,84
2830,Dokładnie między.,german,3D,84
4490,Dokument.,polish,2D,84
2604,Dom.,german,IMAX,84
9632,Doskonały wada.,german,IMAX,84
8377,Drzewo.,spanish,2D,84
1070,Dziać Się.,spanish,2D,84
743,Dziedzina.,spanish,2D,84
4810,Dziesięć wierny.,english,2D,84
1868,Dziki na zewnątrz.,spanish,IMAX,84
4115,Efekt.,spanish,3D,84
4334,Energia dolny.,polish,3D,84
7515,Epoka.,german,3D,84
6755,Fala europejski.,english,3D,84
1962,Gaz.,english,3D,84
8260,Gazeta połączyć.,german,2D,84
7299,Gdy.,german,3D,84
1839,Góra.,spanish,2D,84
2652,Grecja.,spanish,2D,84
7614,Intensywny.,polish,3D,84
4049,Jądro sklep.,spanish,3D,84
8715,Jeszcze.,english,2D,84
6542,Jezioro niemiecki.,spanish,3D,84
2145,Kalendarz koń.,polish,2D,84
7489,Kilka hałas.,polish,3D,84
8302,Klucz działalność.,german,3D,84
2003,Klucz sobie.,german,2D,84
8663,Kolejowy.,english,3D,84
2690,Kolor.,polish,3D,84
8416,Komputerowy.,english,2D,84
5389,Kończyć.,german,2D,84
1136,Kościelny.,german,2D,84
852,Krzesło.,german,IMAX,84
6574,Księga chemiczny.,german,IMAX,84
1805,Księga podatek.,english,3D,84
8901,Ku tajemnica.,german,IMAX,84
6132,Kula.,spanish,IMAX,84
1239,Kura dziać się.,polish,2D,84
8869,Lecieć powolny.,german,3D,84
2263,Litwa element.,english,3D,84
108,Lód.,spanish,2D,84
25,Łatwy.,german,2D,84
78,Łączyć pijany.,polish,2D,84
119,Łyżka dorosły.,spanish,IMAX,84
2654,Miejsce.,spanish,3D,84
1202,Mieszkanie nagły.,german,2D,84
4992,Między wychodzić.,spanish,2D,84
8596,Mięsień ono.,spanish,2D,84
6140,Motyl czyjś.,german,IMAX,84
1170,Mur.,english,2D,84
9073,Muzeum pragnąć.,polish,IMAX,84
5152,Nadmierny dzisiaj.,polish,2D,84
394,Nagle kończyć.,german,IMAX,84
1608,Narząd.,german,IMAX,84
5370,Nasienie teraz.,german,IMAX,84
4203,Nauczycielka zajmować się.,spanish,2D,84
2431,Nawet granica.,polish,3D,84
5375,Nazywać dokonać.,spanish,3D,84
9478,Nic.,german,2D,84
5902,Niebezpieczeństwo.,english,2D,84
2874,Niebo.,spanish,2D,84
1548,Niedziela.,spanish,IMAX,84
185,Nieszczęście.,polish,3D,84
1485,Niezwykły.,polish,3D,84
5961,Nikt.,english,2D,84
9754,Obowiązek kura.,german,2D,84
1249,Obowiązywać śnieg.,german,2D,84
632,Odpowiadać program.,polish,IMAX,84
6185,Odpowiadać urodzić.,german,2D,84
2,Odpowiedź.,german,2D,84
7653,Oglądać.,german,3D,84
3432,Opieka.,spanish,3D,84
1884,Ostry.,english,IMAX,84
505,Padać.,spanish,IMAX,84
4214,Paliwo.,polish,3D,84
968,Pamięć planeta.,spanish,3D,84
407,Pewny.,german,IMAX,84
3101,Pieniądz.,polish,3D,84
130,Pięć.,english,3D,84
8524,Pisarz wpływ.,spanish,IMAX,84
426,Po wygrać.,english,3D,84
6040,Pogląd.,german,2D,84
6951,Policjant oś.,german,3D,84
4273,Polska południe.,polish,3D,84
8580,Połączyć.,spanish,3D,84
9406,Pomóc waga.,german,IMAX,84
9406,Pomóc waga.,spanish,3D,84
4883,Postać.,spanish,2D,84
9777,Powodować.,german,2D,84
3919,Powstanie.,german,IMAX,84
5198,Powstawać imię.,spanish,3D,84
5976,Pozbawić długość.,german,IMAX,84
2020,Pozwalać.,english,IMAX,84
1316,Półwysep.,german,IMAX,84
5878,Późny.,polish,IMAX,84
4616,Prawda Japonia.,spanish,3D,84
3991,Prędkość.,polish,3D,84
7151,Przecież.,english,2D,84
1042,Przyjmować.,polish,3D,84
3615,Przyrząd.,german,3D,84
1218,Publiczny budynek.,polish,IMAX,84
7986,Pytać scena.,spanish,2D,84
3857,Raz.,spanish,IMAX,84
6948,Region.,german,2D,84
6269,Rejon.,german,2D,84
3513,Rodzic.,english,2D,84
335,Rok szkolny.,polish,3D,84
5665,Również skrzydło.,german,3D,84
1759,Rzecz.,polish,IMAX,84
5826,Rzucać.,spanish,2D,84
2483,Siedemdziesiąt.,polish,2D,84
8584,Skończyć zwolennik.,german,IMAX,84
3635,Społeczeństwo składnik.,polish,3D,84
3911,Sto.,spanish,IMAX,84
5714,Stracić urząd.,english,2D,84
7133,Strona.,polish,2D,84
3867,Struktura czwartek.,polish,3D,84
9148,Strumień.,german,2D,84
8659,Suchy ryzyko.,polish,IMAX,84
6967,Szkoda.,spanish,3D,84
7021,Śniadanie biec.,spanish,2D,84
1866,Telewizyjny.,english,2D,84
4339,Tłuszcz powszechny.,german,2D,84
3662,Tłuszcz.,english,IMAX,84
2278,Trwać.,english,2D,84
5269,Trwały.,english,IMAX,84
603,Tu układ.,german,3D,84
5558,Tysiąc.,english,2D,84
4715,Uniwersytet.,spanish,2D,84
7117,Urządzenie podnieść.,german,IMAX,84
554,Usta.,german,3D,84
7755,Użyć.,german,3D,84
1948,Użytkownik wydarzenie.,spanish,3D,84
9061,Używać ciasto.,spanish,3D,84
5572,W Celu.,spanish,3D,84
6648,W Postaci odpowiadać.,english,IMAX,84
5848,W Postaci wykonać.,spanish,3D,84
6947,Walczyć teatr.,spanish,3D,84
7215,Wątpliwość.,polish,3D,84
3420,Wczoraj gdyby.,german,2D,84
5444,We projekt.,english,3D,84
1740,Węgry świadczyć.,english,3D,84
1544,Węgry.,german,IMAX,84
4844,Widoczny.,german,2D,84
4509,Wiek postać.,english,3D,84
5088,Wierny.,german,3D,84
5608,Większy.,spanish,2D,84
931,Wilk.,polish,2D,84
126,Właściwość obwód.,english,3D,84
2449,Wokół uczeń.,english,2D,84
6730,Wrogi ani.,polish,3D,84
9781,Wspomnienie.,polish,IMAX,84
6646,Wszystko dziób.,polish,IMAX,84
2893,Wygrać ryzyko.,english,IMAX,84
2427,Wykonywanie zobaczyć.,spanish,2D,84
3084,Wykorzystywać konflikt.,spanish,IMAX,84
8754,Wyłącznie.,english,3D,84
1978,Wypadek majuskuła.,english,3D,84
2538,Wyrażenie.,german,2D,84
5786,Wzrok postać.,spanish,3D,84
6622,Zaczynać nieszczęście.,polish,3D,84
9519,Zamiast.,spanish,IMAX,84
6025,Zatrzymać powstanie.,english,IMAX,84
2182,Zaufanie.,polish,2D,84
763,Zdrowie.,spanish,3D,84
7180,Zgoda.,english,2D,84
7824,Ziemniak.,english,IMAX,84
2323,Złodziej dziecko.,polish,IMAX,84
2256,Zły mózg.,english,IMAX,84
121,Znaleźć światło.,german,2D,84
9370,Znosić Rosja.,english,3D,84
2676,Zwierzę.,german,3D,84
5898,Żaba.,german,3D,84
8896,Żyć wspólny.,spanish,IMAX,84
295,1000 moralny.,spanish,3D,83
15,30 tajemnica.,english,3D,83
9698,Albo możliwość.,german,2D,83
4651,Alkohol.,spanish,IMAX,83
1205,Angielski młody.,english,IMAX,83
9004,Anioł.,english,2D,83
9866,Archipelag martwy.,polish,IMAX,83
9588,Armia co.,polish,2D,83
3272,Bać Się przeznaczyć.,english,IMAX,83
4828,Barwa słoń.,spanish,IMAX,83
7972,Belgia lotniczy.,polish,3D,83
997,Bilet.,spanish,IMAX,83
359,Bok znaczyć.,english,IMAX,83
1199,Brudny.,spanish,2D,83
5856,Burza lekarz.,german,3D,83
4022,By.,polish,3D,83
885,Cesarz pomidor.,english,2D,83
4447,Charakter pod.,spanish,2D,83
1708,Chłop wzór.,english,IMAX,83
2024,Chociaż srebro.,german,2D,83
9391,Chrześcijaństwo czytać.,polish,3D,83
1901,Cichy.,polish,2D,83
4435,Ciepły.,polish,3D,83
7477,Czynnik.,german,3D,83
9304,Daleki trwać.,spanish,IMAX,83
221,Dany kilka.,polish,3D,83
820,Dokonywać badanie.,polish,3D,83
1213,Dokument dar.,polish,2D,83
4052,Dokument.,spanish,2D,83
5452,Dostać.,english,IMAX,83
2744,Dwanaście.,polish,2D,83
1314,Dziewczyna wolność.,english,2D,83
3173,Dziewczyna.,polish,3D,83
9623,Dziewczynka zeszły.,spanish,3D,83
6464,Dziki drzewo.,spanish,2D,83
7077,Dziki krótki.,polish,IMAX,83
203,Dzisiejszy rynek.,english,3D,83
4695,Dziwny –.,english,IMAX,83
6087,Egzamin.,english,IMAX,83
4968,Filozofia.,english,2D,83
6820,Gardło.,polish,2D,83
2079,Głośny kochać.,english,IMAX,83
3384,Głośny ściana.,spanish,2D,83
9240,Głupiec bank.,german,2D,83
1801,Gołąb szkoda.,polish,IMAX,83
8692,Gospodarczy dziewięć.,polish,2D,83
3157,Górski traktować.,polish,3D,83
9602,Gwiazda 0.,polish,IMAX,83
2892,Handlowy.,spanish,IMAX,83
3311,Historia.,polish,3D,83
6792,Ich.,polish,2D,83
2054,Iść.,english,IMAX,83
5174,Ja.,german,IMAX,83
5044,Jaki woda.,english,3D,83
1610,Jakiś plan.,spanish,3D,83
5926,Jeden wrażenie.,english,2D,83
8685,Jedenaście prostytutka.,polish,2D,83
7017,Jutro.,spanish,2D,83
8309,Kierowca związek.,english,IMAX,83
6482,Kierowca.,polish,3D,83
8814,Klub.,polish,IMAX,83
3871,Kolano.,german,2D,83
53,Kolumna późno.,spanish,3D,83
498,Kontynent.,english,IMAX,83
6157,Koń cierpieć.,polish,3D,83
4039,Koza wcześnie.,german,3D,83
276,Kura ogólny.,spanish,3D,83
5556,Kwiat bezpośrednio.,english,3D,83
9428,Lew.,spanish,3D,83
9870,Leżeć uprawiać.,german,IMAX,83
6870,Liczyć farba.,spanish,3D,83
527,Liczyć majuskuła.,german,3D,83
6390,Los.,spanish,IMAX,83
4652,Lub Bóg.,german,IMAX,83
1761,Ludowy.,german,3D,83
8050,Łódź praktyka.,english,2D,83
8079,Martwy.,spanish,3D,83
1890,Matematyka.,german,2D,83
224,Mądry wrzesień.,spanish,2D,83
3146,Mecz Ukraina.,english,3D,83
8324,Młody.,english,2D,83
160,Morze Ameryka.,spanish,IMAX,83
3779,Morze pierś.,polish,3D,83
5141,Most powiat.,english,3D,83
2981,Mowa.,english,2D,83
8988,Muzyczny szczęście.,polish,2D,83
454,Nad.,spanish,IMAX,83
1630,Nadawać suma.,spanish,3D,83
3347,Nadmierny sądowy.,english,2D,83
4265,Nagle.,spanish,3D,83
7690,Narkotyk kończyć.,german,3D,83
9381,Narkotyk.,english,IMAX,83
2207,Niewielki godzina.,english,IMAX,83
3796,Nigdy ten.,german,IMAX,83
9295,Norma napisać.,polish,IMAX,83
8973,Oczywiście.,spanish,2D,83
2733,Odbywać Się lis.,polish,IMAX,83
7188,Odbywać Się ty.,polish,3D,83
32,Oddech pomidor.,german,3D,83
8855,Ogół pieniądze.,english,2D,83
9640,Oko ocena.,german,2D,83
2294,Oko.,english,IMAX,83
7850,Okrągły.,polish,3D,83
7389,Okres.,spanish,2D,83
2828,On.,german,3D,83
4666,Ona jesień.,spanish,IMAX,83
1446,Ono charakterystyczny.,polish,2D,83
5443,Operacja bezpieczeństwo.,english,2D,83
8314,Opieka zysk.,german,IMAX,83
3104,Ostatni czynić.,german,3D,83
5753,Otrzymywać Bóg.,english,3D,83
8944,Palec.,english,IMAX,83
6434,Pamiętać.,german,3D,83
2408,Pas radio.,english,3D,83
50,Pieniądz niedźwiedź.,german,2D,83
5664,Piętnaście dusza.,german,3D,83
9981,Piwo skala.,german,2D,83
331,Płacić dziewięć.,german,3D,83
4816,Podatek korona.,spanish,2D,83
465,Podnieść zielony.,polish,2D,83
8169,Podstawowy obok.,spanish,3D,83
8498,Podział.,german,IMAX,83
4212,Pojawiać Się.,german,3D,83
7520,Policzek wielki.,english,IMAX,83
6444,Położenie wyrażać.,english,IMAX,83
8627,Położony klasa.,german,3D,83
7929,Pomarańczowy.,spanish,IMAX,83
5575,Ponad.,german,IMAX,83
7742,Powolny.,spanish,3D,83
6300,Powstawać.,german,3D,83
6886,Poza dostęp.,german,2D,83
3605,Pozbawić chiński.,spanish,2D,83
1781,Pozostawać.,spanish,IMAX,83
9907,Pozwalać określony.,german,3D,83
1395,Pozycja sen.,english,2D,83
7037,Praca graniczyć.,spanish,3D,83
4784,Pragnąć.,spanish,IMAX,83
952,Pragnienie Chrystus.,polish,3D,83
3725,Prawy podnieść.,polish,3D,83
8532,Prezent niechęć.,spanish,2D,83
4551,Prędkość.,german,3D,83
7549,Procent USA.,polish,IMAX,83
2655,Program biblioteka.,german,3D,83
462,Projekt.,spanish,3D,83
7332,Prosić zespół.,spanish,IMAX,83
6450,Przeciwko my.,spanish,2D,83
7546,Przedstawiać wykonać.,spanish,2D,83
8880,Przejście mieszkanka.,spanish,3D,83
168,Przestępstwo.,english,IMAX,83
5047,Przez chwila.,spanish,3D,83
9385,Przybyć.,english,IMAX,83
3992,Przyprawa.,spanish,IMAX,83
2691,Przyrząd.,spanish,3D,83
6259,Pusty.,spanish,IMAX,83
3176,Pytać.,spanish,3D,83
8766,Rachunek serce.,polish,2D,83
9520,Radiowy rezultat.,spanish,3D,83
9735,Robota czekolada.,polish,IMAX,83
5476,Robota.,english,IMAX,83
8606,Rodzinny.,english,IMAX,83
8635,Rosja.,english,3D,83
3557,Rozmawiać znowu.,spanish,3D,83
2775,Róża.,spanish,3D,83
3452,Ryzyko.,german,IMAX,83
7156,Rzadki.,spanish,3D,83
2630,Rządzić przyczyna.,spanish,IMAX,83
1530,Rzym Warszawa.,polish,2D,83
8044,Sam koszula.,spanish,IMAX,83
3567,Się.,english,IMAX,83
4418,Silny.,polish,IMAX,83
6387,Skończyć Bóg.,spanish,IMAX,83
4098,Skończyć.,german,IMAX,83
898,Słowacja pisarz.,german,3D,83
2605,Słyszeć sprzęt.,german,3D,83
7987,Sobie.,polish,IMAX,83
8486,Sok Chiny.,polish,IMAX,83
4217,Spaść dobro.,german,IMAX,83
5431,Spodnie środowisko.,english,IMAX,83
3677,Sposób ciemny.,spanish,3D,83
3823,Stany Zjednoczone Szwecja.,english,3D,83
188,Stary.,english,IMAX,83
2248,Staw dobry.,spanish,2D,83
5593,Stopień według.,german,3D,83
9234,Stół.,german,3D,83
4974,Strefa nieszczęście.,spanish,IMAX,83
4379,Sukces Litwa.,english,IMAX,83
9666,Sygnał czarny.,german,2D,83
3409,Sytuacja akcja.,polish,IMAX,83
2956,Szanowny dzielnica.,spanish,2D,83
545,Szary zgodnie.,german,IMAX,83
9346,Szef.,spanish,3D,83
3233,Szereg.,spanish,2D,83
9609,Szkoda.,german,3D,83
1325,Szkodliwy dostać.,german,3D,83
6776,Szkolny wyrażenie.,spanish,2D,83
7459,Szybki zawsze.,polish,3D,83
3164,Środowisko.,polish,2D,83
3990,Święty próbować.,english,IMAX,83
7374,Trochę żeby.,polish,2D,83
4593,Trudno stado.,english,IMAX,83
1729,Trudność.,english,3D,83
7043,Tył energia.,polish,3D,83
1020,Umiejętność.,polish,3D,83
7479,Umożliwiać stawać się.,german,2D,83
9379,Utrzymywać postać.,german,2D,83
9701,Użytkownik malować.,english,2D,83
5744,Użytkownik.,polish,IMAX,83
1918,Wartość.,german,IMAX,83
2127,Wesoły broda.,spanish,3D,83
4014,Wielki otaczać.,german,3D,83
3270,Własność niemiecki.,german,3D,83
855,Wola.,spanish,3D,83
3741,Wrogi lekcja.,english,3D,83
9538,Wrogość drapieżny.,spanish,IMAX,83
8025,Wschód.,spanish,2D,83
1366,Wtedy.,polish,IMAX,83
3682,Wtorek cena.,german,2D,83
6000,Wygrać określać.,polish,3D,83
2793,Wynosić obowiązek.,spanish,2D,83
8351,Wypowiedź wiele.,polish,IMAX,83
8068,Wyraz.,polish,IMAX,83
6178,Wysoki.,spanish,3D,83
8411,Wyspa kosztować.,polish,3D,83
7324,Wystawa artystyczny.,polish,3D,83
9797,Wysyłać.,spanish,2D,83
303,Z Powodu zaufanie.,german,3D,83
2837,Zachodni średni.,german,IMAX,83
9470,Zacząć Chrystus.,english,2D,83
2211,Zajmować.,german,IMAX,83
9558,Zakład.,spanish,2D,83
3364,Zamknąć krowa.,polish,2D,83
793,Zapis handlowy.,german,3D,83
6767,Zaraz.,polish,2D,83
1238,Zboże.,spanish,3D,83
2465,Zdrowie zero.,english,3D,83
7203,Ziemia święty.,english,3D,83
6977,Znaleźć.,english,3D,83
2788,Znowu.,german,3D,83
9848,Źródło list.,polish,IMAX,83
5352,Życie.,polish,IMAX,83
3761,-.,english,IMAX,82
5905,2.,english,2D,82
5204,A częściowo.,polish,3D,82
3250,Ameryka.,spanish,2D,82
7574,Archipelag człowiek.,english,3D,82
6146,Armia zbiór.,english,2D,82
541,Armia.,spanish,3D,82
7347,Austria.,polish,2D,82
5488,Bar trzydziesty.,polish,3D,82
9903,Barwa.,polish,3D,82
9587,Bawić Się bliski.,spanish,2D,82
8730,Bez.,spanish,3D,82
654,Bezpieczeństwo.,spanish,2D,82
3617,Białoruś.,polish,IMAX,82
2347,Biedny.,english,2D,82
5450,Bóg.,polish,3D,82
4382,Budowa pas.,spanish,3D,82
2026,Budzić.,spanish,3D,82
4923,Cesarz.,english,IMAX,82
6642,Chemiczny sztuczny.,polish,2D,82
6367,Chęć.,polish,IMAX,82
1440,Chiński dzięki.,english,IMAX,82
83,Chłopiec piętro.,polish,2D,82
9342,Chłopiec władza.,german,2D,82
6490,Chociaż.,spanish,2D,82
4255,Choć hotel.,german,2D,82
7825,Chronić.,english,3D,82
5825,Ci.,spanish,3D,82
5832,Cienki.,german,IMAX,82
2961,Ciężki.,german,IMAX,82
8780,Co dziewiąty.,german,IMAX,82
4870,Czerwiec alfabet.,spanish,IMAX,82
7428,Czerwiec.,spanish,2D,82
1808,Czerwony finansowy.,german,2D,82
773,Część.,polish,2D,82
7199,Człowiek zostać.,spanish,3D,82
4712,Czuć grecki.,polish,IMAX,82
7629,Czuć szklanka.,polish,2D,82
8911,Czwartek.,german,2D,82
4107,Czyn.,english,2D,82
943,Czynność.,spanish,3D,82
3355,Dane lot.,spanish,3D,82
6543,Danie.,english,IMAX,82
3100,Dawno.,polish,IMAX,82
2930,Decyzja utwór.,english,3D,82
8015,Dlaczego 9.,spanish,2D,82
5591,Długi zaraz.,german,3D,82
7026,Dobro cena.,spanish,IMAX,82
75,Dolina.,english,2D,82
1875,Dopływ północny.,spanish,3D,82
831,Dorosły.,polish,2D,82
4154,Dostęp.,german,2D,82
7914,Drapieżny święty.,polish,3D,82
6602,Drzewo kolor.,german,IMAX,82
4414,Duch.,german,2D,82
6723,Dwa godność.,english,IMAX,82
9256,Dzień zwierzę.,german,3D,82
5952,Dziewięćdziesiąt strefa.,polish,3D,82
9136,Dzięki.,german,IMAX,82
7973,Dziób.,spanish,3D,82
4949,Efekt ręka.,english,3D,82
6046,Fala wewnętrzny.,spanish,IMAX,82
7445,Fala.,english,2D,82
7676,Fałszywy powstanie.,polish,2D,82
2987,Fragment.,english,3D,82
6459,Gardło wychodzić.,spanish,IMAX,82
5067,Gdy.,german,2D,82
4095,Gdzie.,english,2D,82
9549,Głównie.,english,IMAX,82
7872,Gotować cebula.,spanish,2D,82
4927,Gra pokarm.,english,IMAX,82
769,Grecja.,english,IMAX,82
470,Grzech.,polish,IMAX,82
9708,Handel.,english,2D,82
8568,Handlowy.,polish,3D,82
5901,Hotel.,german,2D,82
6857,Instrument powoli.,spanish,2D,82
220,Instytucja.,polish,2D,82
1580,Internetowy zakładać.,german,IMAX,82
3171,Istotny.,polish,3D,82
8426,Istotny.,english,IMAX,82
5070,Jadalny niedziela.,spanish,3D,82
7420,Jakby.,german,IMAX,82
8438,Japonia bitwa.,english,IMAX,82
8843,Jedzenie.,polish,2D,82
5221,Jej częściowo.,english,3D,82
836,Jeść urząd.,spanish,IMAX,82
4819,Jeździć sprawa.,english,2D,82
578,Kapelusz.,english,IMAX,82
4172,Klimat.,german,3D,82
9080,Klub.,spanish,2D,82
7446,Kobieta.,english,2D,82
3107,Kolorowy sos.,english,3D,82
9021,Kolorowy.,spanish,3D,82
5046,Komputer poduszka.,spanish,2D,82
5046,Komputer poduszka.,spanish,IMAX,82
6952,Koń zły.,polish,2D,82
4066,Korzyść policja.,english,3D,82
2709,Kraina matka.,german,IMAX,82
2709,Kraina matka.,spanish,2D,82
2709,Kraina matka.,spanish,IMAX,82
5607,Kraina.,spanish,IMAX,82
8305,Król nie-.,spanish,IMAX,82
8186,Królestwo.,german,3D,82
8052,Który.,english,2D,82
4029,Kula ponownie.,polish,3D,82
7444,Lampa.,polish,IMAX,82
4227,Lata rada.,spanish,2D,82
2132,Lato Niemcy.,english,2D,82
3551,Lecieć.,english,IMAX,82
3516,List instrument.,polish,2D,82
2200,Marka lecz.,english,2D,82
5123,Masa jedzenie.,polish,3D,82
2707,Maszyna.,english,2D,82
8143,Materiał.,german,2D,82
3068,Mądry korona.,polish,2D,82
7082,Mądry.,german,3D,82
4953,Mi.,german,2D,82
1026,Miejsce.,german,2D,82
8443,Minuskuła.,polish,3D,82
9506,Mocny usuwać.,english,IMAX,82
5937,Możliwość.,german,IMAX,82
7749,Mur piłka nożna.,german,2D,82
721,Nad październik.,german,IMAX,82
8499,Nadawać.,spanish,IMAX,82
9390,Nadzieja ciało.,spanish,3D,82
9628,Nagle.,spanish,2D,82
9628,Nagle.,polish,IMAX,82
7560,Naprawdę szkolny.,english,2D,82
1383,Narząd.,english,2D,82
4425,Natychmiast wtorek.,polish,IMAX,82
9185,Naukowy.,polish,3D,82
703,Nawet minerał.,polish,3D,82
6120,Nazwa.,spanish,IMAX,82
1088,Niebezpieczeństwo.,german,IMAX,82
8488,Niech.,polish,IMAX,82
944,Nieść.,spanish,3D,82
9805,Norma.,english,3D,82
9600,Nóż.,polish,2D,82
1950,Obchodzić.,polish,2D,82
6246,Obowiązek wśród.,spanish,2D,82
5689,Obóz pałac.,german,2D,82
2133,Obywatel.,english,3D,82
4492,Odbywać Się.,polish,2D,82
6088,Odnosić Się.,polish,2D,82
781,Odważny.,german,IMAX,82
3656,Oglądać.,english,IMAX,82
3591,Ogon wycieczka.,spanish,2D,82
7802,Ono.,spanish,IMAX,82
3590,Opowiadać rzymski.,spanish,2D,82
3773,Orzeł grzech.,english,IMAX,82
9333,Osiemdziesiąt.,english,IMAX,82
5105,Osiemdziesiąt.,spanish,2D,82
8728,Osobisty.,polish,3D,82
7500,Owad.,polish,IMAX,82
713,Ozdoba ciemność.,german,2D,82
9236,Pacjent.,english,IMAX,82
7030,Palić.,spanish,2D,82
6750,Pan.,english,3D,82
8930,Pełny.,spanish,2D,82
9452,Pewny według.,english,2D,82
2494,Piec łączyć.,german,3D,82
133,Pieśń.,german,IMAX,82
1878,Pięć komórka.,spanish,IMAX,82
7763,Pięćdziesiąt wakacje.,spanish,2D,82
2292,Piękny muzyka.,spanish,3D,82
3091,Piotr godny.,polish,3D,82
4128,Pismo.,english,3D,82
1256,Plac.,spanish,IMAX,82
2907,Plaża.,english,2D,82
854,Po.,polish,2D,82
2756,Pociąg.,english,3D,82
8812,Podnosić moment.,polish,2D,82
3025,Pojawić Się palec.,german,IMAX,82
7195,Pojazd samica.,spanish,2D,82
3737,Pojedynczy.,english,2D,82
2982,Pokryć.,polish,2D,82
1223,Polak.,german,3D,82
9255,Położenie medycyna.,english,2D,82
3050,Pomiędzy ona.,spanish,IMAX,82
2023,Poniedziałek piątek.,german,IMAX,82
7219,Ponownie.,english,IMAX,82
4533,Postępowanie czuć.,polish,IMAX,82
4579,Potem.,english,2D,82
6449,Potrafić spadek.,polish,3D,82
8879,Potrafić.,english,2D,82
